duration,total_bytes,packet_count,interval_mean,interval_variance,label,attack_type,prediction
0.0088388919830322,465,7,0.0014731486638387,6.847026714101251e-06,1,1_beacon_capture,0
0.0087344646453857,751,6,0.0017468929290771,7.505290227527439e-06,1,1_beacon_capture,0
0.0029592514038085,465,7,0.0004932085673014,3.997746805200425e-07,1,1_beacon_capture,0
0.0028572082519531,751,6,0.0005714416503906,3.798348961936426e-07,1,1_beacon_capture,0
0.0027697086334228,465,7,0.0004616181055704,3.807117805207681e-07,1,1_beacon_capture,0
0.0026650428771972,751,6,0.0005330085754394,3.890286416208256e-07,1,1_beacon_capture,0
0.0031459331512451,465,7,0.0005243221918741,4.314041919744544e-07,1,1_beacon_capture,0
0.0030305385589599,751,6,0.0006061077117919,4.390657386466045e-07,1,1_beacon_capture,0
0.0066010951995849,465,7,0.0011001825332641,2.65228866188257e-06,1,1_beacon_capture,0
0.0063533782958984,751,6,0.0012706756591796,2.831555630109506e-06,1,1_beacon_capture,0
0.0026848316192626,465,7,0.0004474719365437,3.435568945380712e-07,1,1_beacon_capture,0
0.0025758743286132,751,6,0.0005151748657226,3.4926777971122645e-07,1,1_beacon_capture,0
1.3821606636047363,11826,19,0.0767867035335964,0.0295828799369344,1,2_dns_tunneling_capture,0
123.89517211914062,470,6,24.77903442382813,420.93308855584,1,2_dns_tunneling_capture,1
126.13310265541077,11948,32,4.068809763077767,153.7299201325376,1,2_dns_tunneling_capture,1
140.03093600273132,6288,60,2.373405694961548,23.49075717317865,1,2_dns_tunneling_capture,1
48.30931210517883,12742,135,0.3605172545162599,0.0578547181879849,1,2_dns_tunneling_capture,1
140.56879115104675,4988,58,2.46611914300082,6.298693221220305,1,2_dns_tunneling_capture,1
0.4986889362335205,347,2,0.4986889362335205,0.0,1,2_dns_tunneling_capture,0
0.4985859394073486,392,2,0.4985859394073486,0.0,1,2_dns_tunneling_capture,0
0.3437793254852295,352,2,0.3437793254852295,0.0,1,2_dns_tunneling_capture,0
0.3427987098693847,307,2,0.3427987098693847,0.0,1,2_dns_tunneling_capture,0
0.3689422607421875,162,3,0.1844711303710937,0.0340037418229712,1,2_dns_tunneling_capture,0
124.2673327922821,1560,16,8.284488852818807,262.5261255104948,1,2_dns_tunneling_capture,1
3.0016040802001958,198,3,1.5008020401000977,0.2498440985621073,1,2_dns_tunneling_capture,1
3.0005550384521484,198,3,1.5002775192260742,0.2497916655831886,1,2_dns_tunneling_capture,1
3.0010011196136475,198,3,1.5005005598068235,0.250787997320586,1,2_dns_tunneling_capture,1
77.60651540756226,205627,247,0.3154736398681392,4.127448383736896,1,2_dns_tunneling_capture,1
140.56171703338623,5808,68,2.097936075125168,5.973877137758571,1,2_dns_tunneling_capture,1
140.8415412902832,5225,39,3.706356349744295,31.544994573686644,1,2_dns_tunneling_capture,1
3.002272605895996,258,3,1.501136302947998,0.2501084922215,1,2_dns_tunneling_capture,1
3.001040458679199,258,3,1.5005202293395996,0.2507250790404782,1,2_dns_tunneling_capture,1
3.0005249977111816,258,3,1.5002624988555908,0.2500395790505081,1,2_dns_tunneling_capture,1
138.71903586387634,7759,38,3.749163131456117,33.95942712108833,1,2_dns_tunneling_capture,1
3.000898122787476,258,3,1.5004490613937378,0.2499326512878639,1,2_dns_tunneling_capture,1
3.0005342960357666,258,3,1.5002671480178833,0.250697025046648,1,2_dns_tunneling_capture,1
3.0013327598571777,258,3,1.5006663799285889,0.2503322273824437,1,2_dns_tunneling_capture,1
3.000746250152588,198,3,1.500373125076294,0.2500803535168074,1,2_dns_tunneling_capture,1
3.0004825592041016,198,3,1.5002412796020508,0.2502122375610724,1,2_dns_tunneling_capture,1
3.000340700149536,198,3,1.500170350074768,0.2502832022207855,1,2_dns_tunneling_capture,1
0.9997150897979736,172,2,0.9997150897979736,0.0,1,2_dns_tunneling_capture,0
1.0005505084991455,172,2,1.0005505084991455,0.0,1,2_dns_tunneling_capture,0
1.0004308223724363,172,2,1.0004308223724363,0.0,1,2_dns_tunneling_capture,0
1.0000004768371582,172,2,1.0000004768371582,0.0,1,2_dns_tunneling_capture,0
1.0007739067077637,172,2,1.0007739067077637,0.0,1,2_dns_tunneling_capture,0
1.000612497329712,172,2,1.000612497329712,0.0,1,2_dns_tunneling_capture,0
1.0586423873901367,8418,19,0.0588134659661187,0.0061991518632265,1,2_dns_tunneling_capture,0
137.66376566886902,4664,44,3.201482922531837,32.62281680961898,1,2_dns_tunneling_capture,1
1.001133680343628,172,2,1.001133680343628,0.0,1,2_dns_tunneling_capture,0
1.00087571144104,172,2,1.00087571144104,0.0,1,2_dns_tunneling_capture,0
1.0011556148529053,172,2,1.0011556148529053,0.0,1,2_dns_tunneling_capture,0
1.0000832080841064,172,2,1.0000832080841064,0.0,1,2_dns_tunneling_capture,0
0.9998314380645752,172,2,0.9998314380645752,0.0,1,2_dns_tunneling_capture,0
0.9996614456176758,172,2,0.9996614456176758,0.0,1,2_dns_tunneling_capture,0
1.0006954669952393,132,2,1.0006954669952393,0.0,1,2_dns_tunneling_capture,0
1.0003247261047363,132,2,1.0003247261047363,0.0,1,2_dns_tunneling_capture,0
1.0001170635223389,132,2,1.0001170635223389,0.0,1,2_dns_tunneling_capture,0
85.23251414299011,2574,18,5.01367730252883,74.12421167114579,1,2_dns_tunneling_capture,1
130.8654384613037,12499,43,3.115843772888184,44.24513392648947,1,2_dns_tunneling_capture,1
86.43298673629761,3430,22,4.115856511252267,54.880400282666045,1,2_dns_tunneling_capture,1
0.6867470741271973,13175,25,0.0286144614219665,0.0049433671732082,1,2_dns_tunneling_capture,0
0.377357006072998,11930,22,0.0179693812415713,0.0011807259350791,1,2_dns_tunneling_capture,0
1.863309860229492,13120,20,0.0980689400120785,0.0271337682501006,1,2_dns_tunneling_capture,0
90.39835929870604,483,6,18.07967185974121,483.1879420166914,1,2_dns_tunneling_capture,1
0.4848129749298095,13834,25,0.0202005406220753,0.0016931069594931,1,2_dns_tunneling_capture,0
0.0631957054138183,392,2,0.0631957054138183,0.0,1,2_dns_tunneling_capture,0
0.0629398822784423,392,2,0.0629398822784423,0.0,1,2_dns_tunneling_capture,0
0.0627601146697998,347,2,0.0627601146697998,0.0,1,2_dns_tunneling_capture,0
104.40671420097352,57353,99,1.065374634703811,30.69801487396844,1,2_dns_tunneling_capture,1
1.865391731262207,18536,30,0.064323852802145,0.0194538532368133,1,2_dns_tunneling_capture,0
96.28223276138306,12659,23,4.376465125517412,165.72501410066351,1,2_dns_tunneling_capture,1
0.0585386753082275,247,2,0.0585386753082275,0.0,1,2_dns_tunneling_capture,0
0.0595252513885498,268,2,0.0595252513885498,0.0,1,2_dns_tunneling_capture,0
0.0580625534057617,309,2,0.0580625534057617,0.0,1,2_dns_tunneling_capture,0
100.85985326766968,17166,41,2.521496331691742,96.137448654501,1,2_dns_tunneling_capture,1
0.6986498832702637,15458,28,0.0258759216026023,0.0047146048027628,1,2_dns_tunneling_capture,0
45.1090362071991,668,8,6.444148029599871,246.3549329464366,1,2_dns_tunneling_capture,1
1.944257497787476,9056,19,0.1080143054326375,0.0218773307652418,1,2_dns_tunneling_capture,0
60.13694047927856,16326,175,0.3456146004556239,0.0572278620221394,1,2_dns_tunneling_capture,1
1.6379122734069824,12412,23,0.0744505578821355,0.0190934839771401,1,2_dns_tunneling_capture,0
33.266005516052246,883,6,6.653201103210449,151.40710519616945,1,2_dns_tunneling_capture,1
1.3877975940704346,9663,25,0.0578248997529347,0.0143325559031996,1,2_dns_tunneling_capture,0
0.91756010055542,12066,28,0.0339837074279785,0.0046351916831444,1,2_dns_tunneling_capture,0
8.276349067687988,148,2,8.276349067687988,0.0,1,2_dns_tunneling_capture,1
51.71110796928406,2064,24,2.248309042142785,23.137016972998005,1,2_dns_tunneling_capture,1
0.1064045429229736,261,2,0.1064045429229736,0.0,1,2_dns_tunneling_capture,0
1.707500696182251,9057,19,0.0948611497879028,0.01752383470724,1,2_dns_tunneling_capture,0
0.1122889518737793,261,2,0.1122889518737793,0.0,1,2_dns_tunneling_capture,0
0.048142671585083,261,2,0.048142671585083,0.0,1,2_dns_tunneling_capture,0
0.2191481590270996,301,2,0.2191481590270996,0.0,1,2_dns_tunneling_capture,0
0.0631399154663086,261,2,0.0631399154663086,0.0,1,2_dns_tunneling_capture,0
0.2117505073547363,301,2,0.2117505073547363,0.0,1,2_dns_tunneling_capture,0
0.055305004119873,261,2,0.055305004119873,0.0,1,2_dns_tunneling_capture,0
0.2326703071594238,301,2,0.2326703071594238,0.0,1,2_dns_tunneling_capture,0
0.077195405960083,261,2,0.077195405960083,0.0,1,2_dns_tunneling_capture,0
0.0895686149597168,222,3,0.0447843074798584,0.0019967604276303,1,2_dns_tunneling_capture,0
0.222822904586792,301,2,0.222822904586792,0.0,1,2_dns_tunneling_capture,0
0.0663197040557861,261,2,0.0663197040557861,0.0,1,2_dns_tunneling_capture,0
0.2536470890045166,301,2,0.2536470890045166,0.0,1,2_dns_tunneling_capture,0
0.0974140167236328,261,2,0.0974140167236328,0.0,1,2_dns_tunneling_capture,0
0.2626986503601074,301,2,0.2626986503601074,0.0,1,2_dns_tunneling_capture,0
0.1065058708190918,261,2,0.1065058708190918,0.0,1,2_dns_tunneling_capture,0
0.1885497570037841,301,2,0.1885497570037841,0.0,1,2_dns_tunneling_capture,0
0.0324509143829345,261,2,0.0324509143829345,0.0,1,2_dns_tunneling_capture,0
0.2629225254058838,301,2,0.2629225254058838,0.0,1,2_dns_tunneling_capture,0
0.1074216365814209,261,2,0.1074216365814209,0.0,1,2_dns_tunneling_capture,0
37.15859127044678,10276,110,0.340904507068319,0.0561024855965913,1,2_dns_tunneling_capture,1
0.2192044258117675,301,2,0.2192044258117675,0.0,1,2_dns_tunneling_capture,0
0.0630550384521484,261,2,0.0630550384521484,0.0,1,2_dns_tunneling_capture,0
0.2770342826843261,301,2,0.2770342826843261,0.0,1,2_dns_tunneling_capture,0
0.1208674907684326,261,2,0.1208674907684326,0.0,1,2_dns_tunneling_capture,0
0.2270863056182861,301,2,0.2270863056182861,0.0,1,2_dns_tunneling_capture,0
0.0712616443634033,261,2,0.0712616443634033,0.0,1,2_dns_tunneling_capture,0
0.6958186626434326,511,4,0.2319395542144775,0.0183605997120063,1,2_dns_tunneling_capture,0
28.43234395980835,54315,70,0.4120629559392514,10.00506465453638,1,2_dns_tunneling_capture,1
0.1069414615631103,261,2,0.1069414615631103,0.0,1,2_dns_tunneling_capture,0
0.2188270092010498,301,2,0.2188270092010498,0.0,1,2_dns_tunneling_capture,0
0.0632874965667724,261,2,0.0632874965667724,0.0,1,2_dns_tunneling_capture,0
0.1887586116790771,301,2,0.1887586116790771,0.0,1,2_dns_tunneling_capture,0
0.0314500331878662,261,2,0.0314500331878662,0.0,1,2_dns_tunneling_capture,0
0.232980728149414,301,2,0.232980728149414,0.0,1,2_dns_tunneling_capture,0
0.0759463310241699,261,2,0.0759463310241699,0.0,1,2_dns_tunneling_capture,0
0.1945803165435791,301,2,0.1945803165435791,0.0,1,2_dns_tunneling_capture,0
0.0376617908477783,261,2,0.0376617908477783,0.0,1,2_dns_tunneling_capture,0
0.2565538883209228,301,2,0.2565538883209228,0.0,1,2_dns_tunneling_capture,0
0.099172830581665,261,2,0.099172830581665,0.0,1,2_dns_tunneling_capture,0
0.1981837749481201,301,2,0.1981837749481201,0.0,1,2_dns_tunneling_capture,0
0.0403132438659668,261,2,0.0403132438659668,0.0,1,2_dns_tunneling_capture,0
0.2066025733947754,301,2,0.2066025733947754,0.0,1,2_dns_tunneling_capture,0
0.0499439239501953,261,2,0.0499439239501953,0.0,1,2_dns_tunneling_capture,0
0.3099086284637451,301,2,0.3099086284637451,0.0,1,2_dns_tunneling_capture,0
0.1521925926208496,261,2,0.1521925926208496,0.0,1,2_dns_tunneling_capture,0
0.2225034236907959,301,2,0.2225034236907959,0.0,1,2_dns_tunneling_capture,0
0.0651893615722656,261,2,0.0651893615722656,0.0,1,2_dns_tunneling_capture,0
0.2103073596954345,301,2,0.2103073596954345,0.0,1,2_dns_tunneling_capture,0
0.0538504123687744,261,2,0.0538504123687744,0.0,1,2_dns_tunneling_capture,0
0.2246303558349609,301,2,0.2246303558349609,0.0,1,2_dns_tunneling_capture,0
0.0681416988372802,261,2,0.0681416988372802,0.0,1,2_dns_tunneling_capture,0
0.1845951080322265,301,2,0.1845951080322265,0.0,1,2_dns_tunneling_capture,0
0.0280776023864746,261,2,0.0280776023864746,0.0,1,2_dns_tunneling_capture,0
0.2387435436248779,301,2,0.2387435436248779,0.0,1,2_dns_tunneling_capture,0
0.081963300704956,261,2,0.081963300704956,0.0,1,2_dns_tunneling_capture,0
0.0525169372558593,267,2,0.0525169372558593,0.0,1,2_dns_tunneling_capture,0
0.0522160530090332,295,2,0.0522160530090332,0.0,1,2_dns_tunneling_capture,0
0.0532724857330322,283,2,0.0532724857330322,0.0,1,2_dns_tunneling_capture,0
0.8328094482421875,88601,79,0.0106770442082331,0.0008568466805159,1,2_dns_tunneling_capture,1
0.2537388801574707,301,2,0.2537388801574707,0.0,1,2_dns_tunneling_capture,0
0.0981326103210449,261,2,0.0981326103210449,0.0,1,2_dns_tunneling_capture,0
0.2191584110260009,301,2,0.2191584110260009,0.0,1,2_dns_tunneling_capture,0
0.0627720355987548,261,2,0.0627720355987548,0.0,1,2_dns_tunneling_capture,0
0.182086706161499,301,2,0.182086706161499,0.0,1,2_dns_tunneling_capture,0
0.0257284641265869,261,2,0.0257284641265869,0.0,1,2_dns_tunneling_capture,0
0.107656717300415,121,2,0.107656717300415,0.0,1,2_dns_tunneling_capture,0
0.1693060398101806,301,2,0.1693060398101806,0.0,1,2_dns_tunneling_capture,0
0.013620376586914,261,2,0.013620376586914,0.0,1,2_dns_tunneling_capture,0
0.2469289302825927,301,2,0.2469289302825927,0.0,1,2_dns_tunneling_capture,0
0.0912721157073974,261,2,0.0912721157073974,0.0,1,2_dns_tunneling_capture,0
0.2225663661956787,301,2,0.2225663661956787,0.0,1,2_dns_tunneling_capture,0
0.0659112930297851,261,2,0.0659112930297851,0.0,1,2_dns_tunneling_capture,0
0.3178102970123291,301,2,0.3178102970123291,0.0,1,2_dns_tunneling_capture,0
0.1612391471862793,261,2,0.1612391471862793,0.0,1,2_dns_tunneling_capture,0
0.2848868370056152,301,2,0.2848868370056152,0.0,1,2_dns_tunneling_capture,0
0.1286664009094238,261,2,0.1286664009094238,0.0,1,2_dns_tunneling_capture,0
0.2759733200073242,301,2,0.2759733200073242,0.0,1,2_dns_tunneling_capture,0
0.1191990375518798,261,2,0.1191990375518798,0.0,1,2_dns_tunneling_capture,0
0.2229540348052978,301,2,0.2229540348052978,0.0,1,2_dns_tunneling_capture,0
0.0661830902099609,261,2,0.0661830902099609,0.0,1,2_dns_tunneling_capture,0
0.0563557147979736,234,2,0.0563557147979736,0.0,1,2_dns_tunneling_capture,0
0.0559215545654296,246,2,0.0559215545654296,0.0,1,2_dns_tunneling_capture,0
0.4513049125671386,11476,24,0.0196219527203103,0.0013751315188183,1,2_dns_tunneling_capture,0
11.999563455581663,242,2,11.999563455581663,0.0,1,3_exfiltration_capture,1
11.999164342880247,282,2,11.999164342880247,0.0,1,3_exfiltration_capture,1
135.0003468990326,292,4,45.000115633010864,2.98240138363326e-07,1,3_exfiltration_capture,1
0.0026869773864746,296020,21,0.0001343488693237,2.9371543064371513e-08,1,3_exfiltration_capture,1
0.0026021003723144,1491,21,0.0001301050186157,2.4724943727960632e-08,1,3_exfiltration_capture,0
0.0330309867858886,188,4,0.0110103289286295,0.0002318884648325,1,4_lateral_scan_capture,0
0.0327763557434082,144,3,0.0163881778717041,0.0002582643233495,1,4_lateral_scan_capture,0
0.6687459945678711,163,2,0.6687459945678711,0.0,1,5_jittered_beacon,0
0.669281005859375,203,2,0.669281005859375,0.0,1,5_jittered_beacon,0
490.7552328109741,111376,2475,0.1983650900610243,3.6767516699463294,1,5_jittered_beacon,1
490.7551870346069,108900,2475,0.1983650715580464,3.67676277607358,1,5_jittered_beacon,1
490.7547130584717,110672,2459,0.1996561078350169,3.700691904254587,1,5_jittered_beacon,1
490.75467801094055,108196,2459,0.1996560935764607,3.700695223212631,1,5_jittered_beacon,1
3.031877994537353,1710,38,0.0819426485010095,0.2393304206575533,1,5_jittered_beacon,0
3.0318548679351807,1672,38,0.0819420234577075,0.2393328160335705,1,5_jittered_beacon,0
3.03139591217041,1710,38,0.0819296192478489,0.2394475130102943,1,5_jittered_beacon,0
3.031369924545288,1672,38,0.0819289168796023,0.2394523727585769,1,5_jittered_beacon,0
3.023557186126709,808,4,1.0078523953755696,1.791263254189188e-05,1,5_jittered_beacon,0
405.3548328876496,59040,1312,0.3091951433162849,5.823283748844547,1,5_jittered_beacon,1
405.3548121452332,57728,1312,0.309195127494457,5.823305339605053,1,5_jittered_beacon,1
405.35381293296814,58732,1305,0.3108541510222148,5.854415024360964,1,5_jittered_beacon,1
405.35382199287415,57420,1305,0.3108541579699955,5.854428900711606,1,5_jittered_beacon,1
1034.835322141647,3268,43,24.638936241467796,103.00819000922884,1,5_jittered_beacon,1
0.0488781929016113,285,6,0.0097756385803222,0.0002774742347355,1,5_jittered_beacon,0
0.0485179424285888,189,4,0.0161726474761962,0.0003548088980475,1,5_jittered_beacon,0
0.0265810489654541,471,7,0.0044301748275756,6.702456613065048e-05,1,5_jittered_beacon,0
0.0265200138092041,751,6,0.0053040027618408,7.640081663794261e-05,1,5_jittered_beacon,0
0.0194149017333984,1036,7,0.0032358169555664,1.2537066481854708e-05,1,5_jittered_beacon,0
0.0193390846252441,751,6,0.0038678169250488,1.2669667044065135e-05,1,5_jittered_beacon,0
0.7874882221221924,1036,7,0.1312480370203654,0.0823307689284702,1,5_jittered_beacon,0
0.787578821182251,751,6,0.1575157642364502,0.0946885982965568,1,5_jittered_beacon,0
0.2809929847717285,1036,7,0.0468321641286214,0.0096529242279201,1,5_jittered_beacon,0
0.2809798717498779,751,6,0.0561959743499755,0.0110694470510679,1,5_jittered_beacon,0
0.4376511573791504,1036,7,0.0729418595631917,0.0246240952149542,1,5_jittered_beacon,0
0.4377338886260986,751,6,0.0875467777252197,0.0282992454297163,1,5_jittered_beacon,0
150.74192094802856,323,7,25.123653491338093,422.7664768794172,1,5_jittered_beacon,1
150.74176788330078,312,6,30.14835357666016,355.83564944424654,1,5_jittered_beacon,1
0.026346206665039,471,7,0.0043910344441731,7.877757973852163e-05,1,5_jittered_beacon,0
0.0261769294738769,751,6,0.0052353858947753,9.187174290218535e-05,1,5_jittered_beacon,0
0.0194001197814941,471,7,0.0032333532969156,3.1828539489550974e-05,1,5_jittered_beacon,0
0.0193018913269042,751,6,0.0038603782653808,3.672089241263165e-05,1,5_jittered_beacon,0
3.026160955429077,808,4,1.0087203184763591,1.551515281840289e-05,1,5_jittered_beacon,0
0.0208261013031005,471,7,0.00347101688385,4.608611727974221e-05,1,5_jittered_beacon,0
0.0208189487457275,751,6,0.0041637897491455,5.3074250545250833e-05,1,5_jittered_beacon,0
0.0186688899993896,471,7,0.0031114816665649,3.875132159218234e-05,1,5_jittered_beacon,0
0.0187010765075683,751,6,0.0037402153015136,4.463583249162184e-05,1,5_jittered_beacon,0
0.0053200721740722,471,7,0.0008866786956787,2.659660462237904e-06,1,5_jittered_beacon,0
0.005275011062622,751,6,0.0010550022125244,2.919602752626815e-06,1,5_jittered_beacon,0
3.022413969039917,808,4,1.0074713230133057,2.5845284085335152e-05,1,5_jittered_beacon,0
0.001641035079956,471,7,0.0002735058466593,8.809574896733666e-08,1,5_jittered_beacon,0
0.0015819072723388,751,6,0.0003163814544677,8.897025054466213e-08,1,5_jittered_beacon,0
0.0039169788360595,471,7,0.0006528298060099,9.440284508678412e-07,1,5_jittered_beacon,0
0.003695011138916,751,6,0.0007390022277832,1.0232238901153325e-06,1,5_jittered_beacon,0
0.0033318996429443,471,7,0.0005553166071573,8.943472080444635e-07,1,5_jittered_beacon,0
0.0032851696014404,751,6,0.000657033920288,9.655505300543152e-07,1,5_jittered_beacon,0
3.018651962280273,808,4,1.006217320760091,2.3251941583011003e-06,1,5_jittered_beacon,0
0.0026581287384033,471,7,0.0004430214564005,3.32536509341076e-07,1,5_jittered_beacon,0
0.002648115158081,751,6,0.0005296230316162,3.374638390596375e-07,1,5_jittered_beacon,0
0.0138280391693115,471,7,0.0023046731948852,1.3680383740203675e-05,1,5_jittered_beacon,0
0.0137090682983398,751,6,0.0027418136596679,1.563484654525382e-05,1,5_jittered_beacon,0
6.494786977767944,252,3,3.247393488883972,0.0674594155521077,1,5_jittered_beacon,1
3.034188032150269,808,4,1.011396010716756,1.5625316046276162e-05,1,5_jittered_beacon,0
0.0021970272064208,471,7,0.0003661712010701,2.917683335428795e-07,1,5_jittered_beacon,0
0.0021610260009765,751,6,0.0004322052001953,3.086126616835827e-07,1,5_jittered_beacon,0
0.0040709972381591,471,7,0.0006784995396931,1.3220383421083975e-06,1,5_jittered_beacon,0
0.0040180683135986,751,6,0.0008036136627197,1.4406240234166034e-06,1,5_jittered_beacon,0
0.002303123474121,471,7,0.0003838539123535,1.668012714617362e-07,1,5_jittered_beacon,0
0.0022499561309814,751,6,0.0004499912261962,1.6520054032298504e-07,1,5_jittered_beacon,0
3.027905941009521,808,4,1.009301980336507,1.803244975285957e-05,1,5_jittered_beacon,0
0.0032620429992675,471,7,0.0005436738332112,6.037306295386063e-07,1,5_jittered_beacon,0
0.0031788349151611,751,6,0.0006357669830322,6.277546526689546e-07,1,5_jittered_beacon,0
0.0041110515594482,471,7,0.000685175259908,1.003536575518006e-06,1,5_jittered_beacon,0
0.0038881301879882,751,6,0.0007776260375976,1.091353842639364e-06,1,5_jittered_beacon,0
3.022433996200561,808,4,1.0074779987335205,1.886524728433869e-06,1,5_jittered_beacon,0
0.0019199848175048,471,7,0.0003199974695841,1.0710803463906713e-07,1,5_jittered_beacon,0
0.0018699169158935,751,6,0.0003739833831787,1.0801737971632973e-07,1,5_jittered_beacon,0
0.0155320167541503,471,7,0.002588669459025,2.5134516489641915e-05,1,5_jittered_beacon,0
0.0154728889465332,751,6,0.0030945777893066,2.908953767018829e-05,1,5_jittered_beacon,0
0.0028769969940185,471,7,0.000479499499003,4.0468128601231814e-07,1,5_jittered_beacon,0
0.0028309822082519,751,6,0.0005661964416503,4.274781394997262e-07,1,5_jittered_beacon,0
3.025398015975952,808,4,1.0084660053253174,2.982236780250484e-05,1,5_jittered_beacon,0
0.0209040641784667,471,7,0.0034840106964111,4.674137778692966e-05,1,5_jittered_beacon,0
0.0208380222320556,751,6,0.0041676044464111,5.379844682011027e-05,1,5_jittered_beacon,0
3.0211148262023926,808,4,1.0070382754007976,4.728210203413457e-06,1,5_jittered_beacon,0
